stop_id,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding
MVA98,"Mortier Vannerie",,47.18015167,-1.49940492,,,0,MVAN,2
MVA99,"Mortier Vannerie",,47.18001333,-1.49931311,,,0,MVAN,2
MVAN1,"Mortier Vannerie",,47.18002010,-1.49929906,,,0,MVAN,2
MVAN2,"Mortier Vannerie",,47.18015388,-1.49941961,,,0,MVAN,2
MVRD1,"Monteverdi",,47.26656562,-1.44625091,,,0,MVRD,2
MVRD2,"Monteverdi",,47.26654765,-1.44635946,,,0,MVRD,2
MVSI1,"Mauvoisins",,47.19025258,-1.52554375,,,0,MVSI,1
MVSI2,"Mauvoisins",,47.19002319,-1.52550870,,,0,MVSI,1
MZUR1,"Mazure",,47.25712801,-1.48013010,,,0,MZUR,2
MZUR2,"Mazure",,47.25796971,-1.48071273,,,0,MZUR,2
NATL1,"Aéroport",,47.15784983,-1.60111836,,,0,NATL,1
NATL2,"Aéroport",,47.15793454,-1.60130153,,,0,NATL,1
NBEL1,"Nouveau Bêle",,47.26870594,-1.50188231,,,0,NBEL,2
NBEL2,"Nouveau Bêle",,47.26896067,-1.50191384,,,0,NBEL,2
NBLA1,"Noé Blanche",,47.25643260,-1.50730708,,,0,NBLA,1
NBLA2,"Noé Blanche",,47.25759597,-1.50780082,,,0,NBLA,2
NCTE1,"Noé Cottée",,47.19407097,-1.47860777,,,0,NCTE,1
NCTE2,"Noé Cottée",,47.19450441,-1.47944333,,,0,NCTE,1
NDRE1,"Naudières",,47.17311461,-1.53673245,,,0,NDRE,1
NDRE2,"Naudières",,47.17360369,-1.53595552,,,0,NDRE,1
NET10,"Neustrie",,47.17672162,-1.59402052,,,0,NETR,1
NETR1,"Neustrie",,47.17730481,-1.59247685,,,0,NETR,1
NETR2,"Neustrie",,47.17723849,-1.59294225,,,0,NETR,1
NETR3,"Neustrie",,47.17748600,-1.59194459,,,0,NETR,1
NETR5,"Neustrie",,47.17678807,-1.59378895,,,0,NETR,1
NETR6,"Neustrie",,47.17731964,-1.59227980,,,0,NETR,1
NETR7,"Neustrie",,47.17717282,-1.59272872,,,0,NETR,1
NETR8,"Neustrie",,47.17709070,-1.59297103,,,0,NETR,1
NETR9,"Neustrie",,47.17690704,-1.59347008,,,0,NETR,1
NIAG1,"Niagara",,47.30599033,-1.49332053,,,0,NIAG,1
NIAG2,"Niagara",,47.30571597,-1.49474937,,,0,NIAG,1
NILL1,"Nil",,47.24246389,-1.60789417,,,0,NILL,1
NILL2,"Nil",,47.24163515,-1.60750240,,,0,NILL,1
NILL3,"Nil",,47.24184055,-1.60850154,,,0,NILL,1
NIZA1,"Nizan",,47.20578396,-1.55027814,,,0,NIZA,1
NIZA2,"Nizan",,47.20558710,-1.55133436,,,0,NIZA,1
NLBR1,"Noë Lambert",,47.23008817,-1.52847966,,,0,NLBR,1
NLBR2,"Noë Lambert",,47.23044407,-1.52914666,,,0,NLBR,1
NLLA1,"Noë Allais",,47.22033297,-1.68792811,,,0,NLLA,1
NLLA2,"Noë Allais",,47.22033635,-1.68860528,,,0,NLLA,1
NOAH1,"Noë St Jean",,47.21926969,-1.73517409,,,0,NOAH,1
NOAH2,"Noë St Jean",,47.21916596,-1.73499960,,,0,NOAH,1
NOHH1,"North House",,47.19568953,-1.57369086,,,0,NOHH,2
NOHH2,"North House",,47.19580593,-1.57339280,,,0,NOHH,2
NONO1,"Noë Nozou",,47.13022590,-1.63716680,,,0,NONO,1
NONO2,"Noë Nozou",,47.13019001,-1.63695428,,,0,NONO,1
NOSH1,"Noëlles",,47.24018986,-1.60422702,,,0,NOSH,1
NOSH2,"Noëlles",,47.24028925,-1.60432295,,,0,NOSH,1
NRCA1,"Noë Rocard",,47.16339905,-1.49043754,,,0,NRCA,2
NRCA2,"Noë Rocard",,47.16335619,-1.49058898,,,0,NRCA,2
NRDA1,"Neruda",,47.21751865,-1.61340639,,,0,NRDA,1
NRDA2,"Neruda",,47.21769168,-1.61385013,,,0,NRDA,1
NRDA3,"Neruda",,47.21750886,-1.61292976,,,0,NRDA,1
NRDA4,"Neruda",,47.21728786,-1.61286056,,,0,NRDA,1
NRDA5,"Neruda",,47.21761747,-1.61141618,,,0,NRDA,1
NRDA6,"Neruda",,47.21777694,-1.61094146,,,0,NRDA,1
NVER1,"Noue Verrière",,47.27596837,-1.57116020,,,0,NVER,2
NVER2,"Noue Verrière",,47.27786807,-1.57189863,,,0,NVER,2
OCAN1,"Océane",,47.22753532,-1.63594575,,,0,OCAN,1
OCAN2,"Océane",,47.22739083,-1.63632244,,,0,OCAN,1
OCEA1,"Couëron Océan",,47.21328739,-1.73933512,,,0,OCEA,2
OCEA2,"Couëron Océan",,47.21374914,-1.73802055,,,0,OCEA,1
OCEA4,"Couëron Océan",,47.21340451,-1.73915632,,,0,OCEA,2
OCOR1,"Ouche Cormier",,47.26463563,-1.62402012,,,0,OCOR,1
OCOR2,"Ouche Cormier",,47.26462254,-1.62345682,,,0,OCOR,1
ODLA1,"Ouche des Landes",,47.19500937,-1.48282225,,,0,ODLA,1
ODLA2,"Ouche des Landes",,47.19492563,-1.48189796,,,0,ODLA,1
ODNE1,"Ordronneau",,47.19388113,-1.57429606,,,0,ODNE,2
ODNE2,"Ordronneau",,47.19382798,-1.57490661,,,0,ODNE,2
OGV99,"Orvault Grand Val",,47.26295620,-1.59449521,,,0,OGVA,1
OGVA1,"Orvault Grand Val",,47.26194846,-1.59235051,,,0,OGVA,1
OGVA2,"Orvault Grand Val",,47.26171901,-1.59192086,,,0,OGVA,1
OGVA3,"Orvault Grand Val",,47.26168518,-1.59227956,,,0,OGVA,1
OGVA4,"Orvault Grand Val",,47.26204085,-1.59281111,,,0,OGVA,1
OGVA5,"Orvault Grand Val",,47.26295031,-1.59448287,,,0,OGVA,1
OLIV1,"Olivier",,47.21756295,-1.72482982,,,0,OLIV,1
OLIV2,"Olivier",,47.21745688,-1.72479797,,,0,OLIV,1
OLVE1,"Oliveraie",,47.18795548,-1.53044207,,,0,OLVE,2
OLVE2,"Oliveraie",,47.18858074,-1.53110688,,,0,OLVE,2
OLYM1,"Olympe de Gouges",,47.30871335,-1.54451813,,,0,OLYM,1
OLYM2,"Olympe de Gouges",,47.30897641,-1.54464980,,,0,OLYM,1
OMRL1,"Orvault Morlière",,47.24687873,-1.60350446,,,0,OMRL,1
OMRL2,"Orvault Morlière",,47.24710429,-1.60304492,,,0,OMRL,1
OMRL3,"Orvault Morlière",,47.24697532,-1.60302351,,,0,OMRL,1
OMRL4,"Orvault Morlière",,47.24704585,-1.60343742,,,0,OMRL,2
OMRL5,"Orvault Morlière",,47.24671866,-1.60397148,,,0,OMRL,1
ONCH1,"Onchères",,47.20271350,-1.46708203,,,0,ONCH,2
ONCH2,"Onchères",,47.20269778,-1.46695802,,,0,ONCH,2
OQNE1,"Ouche Quinet",,47.19602887,-1.50443953,,,0,OQNE,2
OQNE2,"Ouche Quinet",,47.19599193,-1.50411579,,,0,OQNE,2
ORNG1,"La Chapelle Aulnay",,47.30851084,-1.54019855,,,0,ORNG,2
ORNG2,"La Chapelle Aulnay",,47.30852760,-1.54031629,,,0,ORNG,2
ORVA1,"Orvault",,47.27869786,-1.64018344,,,0,ORVA,1
OSAN2,"Ouessant",,47.27002880,-1.44670508,,,0,OSAN,2
OTAG1,"50 Otages",,47.22016591,-1.55545166,,,0,OTAG,1
OTAG2,"50 Otages",,47.21992225,-1.55591910,,,0,OTAG,1
OTAG3,"50 Otages",,47.21975690,-1.55561492,,,0,OTAG,1
OTAG4,"50 Otages",,47.21985105,-1.55514717,,,0,OTAG,1
PABO1,"Paix",,47.18298881,-1.59227443,,,0,PABO,2
PABO2,"Paix",,47.18241353,-1.59239867,,,0,PABO,1
PACQ1,"Parc",,47.27232708,-1.48406443,,,0,PACQ,1
PACQ2,"Parc",,47.27259337,-1.48396438,,,0,PACQ,1
PAEB1,"Pablée",,47.21591426,-1.74029676,,,0,PAEB,1
PAEB2,"Pablée",,47.21575110,-1.74012172,,,0,PAEB,1
PAJO1,"Petit Anjou",,47.20581885,-1.50454753,,,0,PAJO,1
PAJO2,"Petit Anjou",,47.20574245,-1.50462399,,,0,PAJO,1
PALL1,"Pont Allard",,47.19650849,-1.66628345,,,0,PALL,1
PALL2,"Pont Allard",,47.19676895,-1.66640865,,,0,PALL,1
PALL3,"Pont Allard",,47.19722415,-1.66681404,,,0,PALL,2
PALL4,"Pont Allard",,47.19717291,-1.66686307,,,0,PALL,2
PAMI1,"Palmiers",,47.19001743,-1.53297982,,,0,PAMI,2
PAMI2,"Palmiers",,47.19013248,-1.53298681,,,0,PAMI,2
PAON1,"Papillons",,47.14682969,-1.51915507,,,0,PAON,1
PAON2,"Papillons",,47.14601450,-1.51905019,,,0,PAON,1
PAPO1,"Parc Potager",,47.23590396,-1.52247465,,,0,PAPO,1
PAPO2,"Parc Potager",,47.23611923,-1.52271630,,,0,PAPO,1
PAS58,"Pasteur",,47.18631718,-1.57721284,,,0,PAST,2
PAS59,"Pasteur",,47.18624221,-1.57721925,,,0,PAST,2
PATR1,"Patis Rondin",,47.24794086,-1.51633866,,,0,PATR,2
PATR2,"Patis Rondin",,47.24773292,-1.51690167,,,0,PATR,2
PB1B1,"Parc de la Bouvre",,47.17608845,-1.61302602,,,0,PB1B,1
PB1B2,"Parc de la Bouvre",,47.17598505,-1.61380832,,,0,PB1B,1
PB1B3,"Parc de la Bouvre",,47.17606698,-1.61409837,,,0,PB1B,1
PB1B6,"Parc de la Bouvre",,47.17668568,-1.61331314,,,0,PB1B,1
PBAI1,"Parc Bel Air",,47.17866524,-1.47486684,,,0,PBAI,2
PBAI2,"Parc Bel Air",,47.17850190,-1.47463198,,,0,PBAI,2
PBB70,"Parc de la Bouvre",,47.17507142,-1.61250452,,,0,PBB7,1
PBB71,"Parc de la Bouvre",,47.17491688,-1.61254596,,,0,PBB7,1
PBFF1,"Paimboeuf",,47.17632503,-1.62051219,,,0,PBFF,1
PBFF2,"Paimboeuf",,47.17659264,-1.61911985,,,0,PBFF,1
PBLE1,"Patis Brûlé",,47.19918076,-1.50731258,,,0,PBLE,2
PBLE2,"Patis Brûlé",,47.20062725,-1.50723014,,,0,PBLE,2
PBLE3,"Patis Brûlé",,47.20001546,-1.50761567,,,0,PBLE,2
PBLE4,"Patis Brûlé",,47.19925482,-1.50727957,,,0,PBLE,2
PBOT1,"Poulbot",,47.21404246,-1.64800438,,,0,PBOT,1
PBOT2,"Poulbot",,47.21323522,-1.64834876,,,0,PBOT,1
PBRE1,"Petit Breton",,47.21329072,-1.59935082,,,0,PBRE,1
PBRE2,"Petit Breton",,47.21316733,-1.59869139,,,0,PBRE,1
PBU98,"Pé de Buzay",,47.20249898,-1.81643425,,,0,PBUY,2
PBYE1,"Port Boyer",,47.24116161,-1.53870278,,,0,PBYE,1
PBYE2,"Port Boyer",,47.24110337,-1.53845258,,,0,PBYE,1
PBYE9,"Port Boyer",,47.24199492,-1.54600529,,,0,PBNV,1
PCBI1,"Picabia",,47.25464097,-1.57673013,,,0,PCBI,2
PCBI2,"Picabia",,47.25450285,-1.57681923,,,0,PCBI,2
PCDI1,"Picaudière",,47.28045051,-1.48537181,,,0,PCDI,1
PCDI2,"Picaudière",,47.27931039,-1.48504411,,,0,PCDI,1
PCLO1,"Petit Clos",,47.20530422,-1.50976918,,,0,PCLO,1
PCLO2,"Petit Clos",,47.20527638,-1.50998260,,,0,PCLO,1
PCNN1,"Planchonnais",,47.25348371,-1.47472312,,,0,PCNN,1
PCNN2,"Planchonnais",,47.25356209,-1.47494035,,,0,PCNN,1
PCPE1,"Porte de La Chapelle",,47.25974401,-1.55797475,,,0,PCPE,1
PCPE2,"Porte de La Chapelle",,47.25988530,-1.55816497,,,0,PCPE,1
PCPE3,"Porte de La Chapelle",,47.25931673,-1.55718556,,,0,PCPE,1
PCPE4,"Porte de La Chapelle",,47.25896339,-1.55738076,,,0,PCPE,1
PCRE1,"Poincaré",,47.22222060,-1.58462026,,,0,PCRE,1
PCRE2,"Poincaré",,47.22235639,-1.58449404,,,0,PCRE,1
PCRE3,"Poincaré",,47.22276884,-1.58515755,,,0,PCRE,1
PCRE4,"Poincaré",,47.22273919,-1.58502316,,,0,PCRE,1
PCSI1,"Petite Censive",,47.26045564,-1.56103772,,,0,PCSI,2
PCSI2,"Petite Censive",,47.26130610,-1.56414796,,,0,PCSI,1
PCTI1,"Petit Chantilly",,47.25442945,-1.60064794,,,0,PCTI,1
PCTI2,"Petit Chantilly",,47.25455545,-1.60078289,,,0,PCTI,1
PCVO1,"Pontecorvo",,47.24670219,-1.53189601,,,0,PCVO,1
PCVO2,"Pontecorvo",,47.24612236,-1.53264234,,,0,PCVO,1
PCZI1,"Pont de Chézine",,47.23813455,-1.61440942,,,0,PCZI,2
PCZI2,"Pont de Chézine",,47.23804933,-1.61439916,,,0,PCZI,2
PDAN1,"Pas d'Ane",,47.18129104,-1.47041455,,,0,PDAN,2
PDAN2,"Pas d'Ane",,47.18204996,-1.46985162,,,0,PDAN,2
PDCE1,"Pont du Cens",,47.24855965,-1.57728764,,,0,PDCE,1
PDCE3,"Pont du Cens",,47.24892187,-1.57701787,,,0,PDCE,1
PDEA1,"Porteurs d'Eau",,47.27147704,-1.59765211,,,0,PDEA,2
PDOU1,"Porte Douillard",,47.28933454,-1.51815103,,,0,PDOU,2
PDOU2,"Porte Douillard",,47.28948426,-1.51844113,,,0,PDOU,2
PDPI1,"Pomme de Pin",,47.26709844,-1.59531327,,,0,PDPI,1
PDUC1,"Prairie au Duc",,47.20424661,-1.56506488,,,0,PDUC,2
PDUC2,"Prairie au Duc",,47.20423460,-1.56432919,,,0,PDUC,2
PEDR1,"Perdriaux",,47.16134626,-1.48588968,,,0,PEDR,2
PEDR2,"Perdriaux",,47.16129433,-1.48569054,,,0,PEDR,2
PEGE1,"Pégers",,47.13755638,-1.47152683,,,0,PEGE,2
PELO1,"Pelousière",,47.20768943,-1.64696953,,,0,PELO,1
PELO2,"Pelousière",,47.20777491,-1.64697193,,,0,PELO,1
PEON1,"Perron",,47.22491382,-1.60178604,,,0,PEON,1
PEON2,"Perron",,47.22441116,-1.60078651,,,0,PEON,1
PERR1,"Perray",,47.24752431,-1.51411439,,,0,PERR,1
PERR2,"Perray",,47.24753420,-1.51295515,,,0,PERR,1
PETR1,"Pétrels",,47.25422091,-1.50708324,,,0,PETR,1
PETR2,"Pétrels",,47.25432915,-1.50705134,,,0,PETR,1
PFNA1,"Purfina",,47.19457397,-1.63494484,,,0,PFNA,1
PFNA2,"Purfina",,47.19454424,-1.63468363,,,0,PFNA,2
PFNA3,"Purfina",,47.19496698,-1.63762613,,,0,PFNA,2
PGRI1,"Pagerie",,47.17860427,-1.65201295,,,0,PGRI,1
PGRI2,"Pagerie",,47.17866538,-1.65313512,,,0,PGRI,1
PGTI1,"Plinguetière",,47.13291673,-1.61366755,,,0,PGTI,1
PGTI2,"Plinguetière",,47.13361495,-1.61311186,,,0,PGTI,2
PHTR1,"Parc Chantrerie",,47.28564377,-1.52057692,,,0,PHTR,1
PHTR2,"Parc Chantrerie",,47.28613972,-1.52090921,,,0,PHTR,1
PHVE1,"Pré Hervé",,47.24412828,-1.51777268,,,0,PHVE,2
PHVE2,"Pré Hervé",,47.24363088,-1.51759135,,,0,PHVE,2
PIAO1,"Piano'cktail",,47.17480380,-1.60635704,,,0,PIAO,1
PIAO2,"Piano'cktail",,47.17479811,-1.60660232,,,0,PIAO,1
PIBL1,"Pierre Blanche",,47.17215580,-1.62731560,,,0,PIBL,1
PIBL2,"Pierre Blanche",,47.17202353,-1.62723316,,,0,PIBL,1
PIPA1,"Pipay",,47.22578553,-1.53693833,,,0,PIPA,2
PIPA2,"Pipay",,47.22552916,-1.53733094,,,0,PIPA,2
PIRA1,"Pirmil",,47.19634668,-1.54253122,,,0,PIRM,1
PIRB2,"Pirmil",,47.19609870,-1.54304841,,,0,PIRM,1
PIRC1,"Pirmil",,47.19618057,-1.54254297,,,0,PIRM,1
PIRD1,"Pirmil",,47.19608628,-1.54266827,,,0,PIRM,1
PIRD2,"Pirmil",,47.19597556,-1.54293378,,,0,PIRM,1
PIRF1,"Pirmil",,47.19690341,-1.54276847,,,0,PIRM,1
PISE1,"Pin Sec",,47.24372471,-1.51807158,,,0,PISE,1
PISE2,"Pin Sec",,47.24338392,-1.51805495,,,0,PISE,1
PISE3,"Pin Sec",,47.24327895,-1.51887793,,,0,PISE,2
PISE4,"Pin Sec",,47.24328000,-1.51860425,,,0,PISE,2
PJOU1,"Point du Jour",,47.26488258,-1.44355327,,,0,PJOU,1
PJOU2,"Point du Jour",,47.26493792,-1.44365111,,,0,PJOU,1
PJOU3,"Point du Jour",,47.26493264,-1.44441676,,,0,PJOU,1
PJOU4,"Point du Jour",,47.26471115,-1.44411268,,,0,PJOU,1
PLAC1,"Placis",,47.19952162,-1.51985909,,,0,PLAC,1
PLAC2,"Placis",,47.19964892,-1.51984977,,,0,PLAC,1
PLAE1,"Planche Etienne",,47.16595586,-1.62530879,,,0,PLAE,1
PLAE2,"Planche Etienne",,47.16587326,-1.62527494,,,0,PLAE,1
PLBL1,"Port la Blanche",,47.27162127,-1.51660615,,,0,PLBL,1
PLBL2,"Port la Blanche",,47.27165675,-1.51667619,,,0,PLBL,1
PLCL1,"Polyclinique",,47.22794428,-1.61151202,,,0,PLCL,1
PLCL2,"Polyclinique",,47.22797249,-1.61174021,,,0,PLCL,1
PLES1,"Plessis",,47.30118643,-1.55223423,,,0,PLES,2
PLES2,"Plessis",,47.30095945,-1.55239512,,,0,PLES,2
PLGU1,"Pouliguen",,47.23942161,-1.54309287,,,0,PLGU,1
PLGU2,"Pouliguen",,47.24027413,-1.54219461,,,0,PLGU,1
PLNA1,"Port launay",,47.20964087,-1.74679436,,,0,PLNA,1
PLNA2,"Port launay",,47.20965433,-1.74621111,,,0,PLNA,1
PLOR1,"Ploreau",,47.30318246,-1.55174666,,,0,PLOR,1
PLOR2,"Ploreau",,47.30302542,-1.55189014,,,0,PLOR,1
PLPC1,"Place des Pêcheurs",,47.13635544,-1.66782450,,,0,PLPC,2
PLPC2,"Place des Pêcheurs",,47.13646558,-1.66895607,,,0,PLPC,2
PLSS1,"Plessis",,47.26042968,-1.66017465,,,0,PLSS,1
PLSS2,"Plessis",,47.26033002,-1.65998329,,,0,PLSS,1
PLTI1,"Platière",,47.19460661,-1.55881240,,,0,PLTI,2
PLTI2,"Platière",,47.19453477,-1.56106934,,,0,PLTI,2
PMA99,"Pont Marchand",,47.26140193,-1.63204443,,,0,PMAR,1
PMAR1,"Pont Marchand",,47.26066687,-1.63147121,,,0,PMAR,1
PMAR2,"Pont Marchand",,47.26062216,-1.63125224,,,0,PMAR,1
PMEU1,"Port aux Meules",,47.16541340,-1.49299553,,,0,PMEU,2
PMEU2,"Port aux Meules",,47.16580809,-1.49385573,,,0,PMEU,2
PMTR1,"Pont de la Métairie",,47.26242435,-1.44595917,,,0,PMTR,1
PMTR2,"Pont de la Métairie",,47.26239118,-1.44622935,,,0,PMTR,1
PMTR3,"Pont de la Métairie",,47.26248961,-1.44729203,,,0,PMTR,2
PMTR4,"Pont de la Métairie",,47.26236961,-1.44713404,,,0,PMTR,2
PMVE1,"Prairie de Mauves",,47.22001630,-1.51666867,,,0,PMVE,1
PMVE2,"Prairie de Mauves",,47.22023484,-1.51643588,,,0,PMVE,1
PNLU2,"Pinier",,47.25271450,-1.48164173,,,0,PNLU,2
PNLU3,"Pinier",,47.25274596,-1.48142572,,,0,PNLU,2
PNPI1,"Pont Pilet",,47.33945385,-1.57231690,,,0,PNPI,2
PNRZ1,"Pinier",,47.18160040,-1.54532806,,,0,PNRZ,1
PNRZ2,"Pinier",,47.18268684,-1.54553498,,,0,PNRZ,1
PNTI1,"Plantiveau",,47.24651604,-1.51145741,,,0,PNTI,1
PNTI2,"Plantiveau",,47.24615082,-1.51139012,,,0,PNTI,1
POEC1,"Portechaise",,47.20080312,-1.52545543,,,0,POEC,1
POEC2,"Portechaise",,47.20059856,-1.52604987,,,0,POEC,1
POIT1,"Poitou",,47.22437385,-1.56554666,,,0,POIT,1
POIT2,"Poitou",,47.22407756,-1.56519981,,,0,POIT,1
POLE1,"Poulenc",,47.25538312,-1.58123992,,,0,POLE,2
POLE2,"Poulenc",,47.25536784,-1.58108006,,,0,POLE,2
POMM1,"Pommeraie",,47.14567963,-1.69502841,,,0,POMM,1
POMM2,"Pommeraie",,47.14593705,-1.69531712,,,0,POMM,1
PONT1,"Pontereau",,47.30645255,-1.37852873,,,0,PONT,2
PONT2,"Pontereau",,47.30645178,-1.37894441,,,0,PONT,2
POON1,"Potiron",,47.27047776,-1.51864612,,,0,POON,1
POON2,"Potiron",,47.27044266,-1.51883413,,,0,POON,1
POST1,"Poste",,47.29523940,-1.55408096,,,0,POST,1
POST2,"Poste",,47.29519140,-1.55414233,,,0,POST,1
POTT1,"Pottier",,47.17792064,-1.62751786,,,0,POTT,1
POTT2,"Pottier",,47.17760645,-1.62725153,,,0,POTT,2
POYA1,"Poyaux",,47.16676351,-1.53045030,,,0,POYA,2
POYA2,"Poyaux",,47.16661617,-1.53108282,,,0,POYA,2
PPDO1,"Pompidou",,47.20920629,-1.52824672,,,0,PPDO,1
PPDO2,"Pompidou",,47.20938509,-1.52750758,,,0,PPDO,1
PPFA4,"Petit Port",,47.24359537,-1.55735671,,,0,PPFA,1
PPFA5,"Petit Port",,47.24369320,-1.55717999,,,0,PPFA,1
PPLI1,"Peupliers",,47.19935322,-1.49737985,,,0,PPLI,1
PPLI2,"Peupliers",,47.19959985,-1.49565190,,,0,PPLI,1
PPOU1,"Pré Poulain",,47.27252560,-1.44463372,,,0,PPOU,2
PPOU2,"Pré Poulain",,47.27200753,-1.44453091,,,0,PPOU,2
PPSI1,"Petit Plessis",,47.30189201,-1.38602636,,,0,PPSI,2
PPSI2,"Petit Plessis",,47.30186644,-1.38617682,,,0,PPSI,2
PPTR1,"Papotière",,47.24011265,-1.49682667,,,0,PPTR,1
PPTR2,"Papotière",,47.23990458,-1.49734205,,,0,PPTR,1
PPUN9,"Petit Port - Facultés",,47.24305943,-1.54734430,,,0,PPUN,1
PRCE1,"Procé",,47.22248663,-1.58148529,,,0,PRCE,1
PRCE2,"Procé",,47.22259994,-1.58170248,,,0,PRCE,1
PRDI1,"Praudière",,47.25682548,-1.58377319,,,0,PRDI,1
PRDI2,"Praudière",,47.25733560,-1.58373651,,,0,PRDI,2
PREU1,"Preux",,47.22149366,-1.61271629,,,0,PREU,1
PREU2,"Preux",,47.22112756,-1.61241295,,,0,PREU,1
PRFO1,"Profondine",,47.19606614,-1.48843143,,,0,PRFO,1
PRFO2,"Profondine",,47.19618297,-1.48857456,,,0,PRFO,2
PRGE1,"Portail Rouge",,47.24437454,-1.50434668,,,0,PRGE,1
PRGE2,"Portail Rouge",,47.24395046,-1.50504626,,,0,PRGE,1
PRHE1,"Petit Rocher",,47.24052467,-1.47913817,,,0,PRHE,1
PRHE2,"Petit Rocher",,47.24055279,-1.47899603,,,0,PRHE,1
PRIM1,"Primevères",,47.22494945,-1.67303692,,,0,PRIM,2
PRIM2,"Primevères",,47.22483962,-1.67290572,,,0,PRIM,2
PRMI1,"Pyramide",,47.20801292,-1.49261066,,,0,PRMI,1
PRMI2,"Pyramide",,47.20805020,-1.49281686,,,0,PRMI,1
PRNE1,"Perrines",,47.22754701,-1.51552411,,,0,PRNE,2
PRNE2,"Perrines",,47.22761726,-1.51544323,,,0,PRNE,2
PROU1,"Pont Rousseau - Martyrs",,47.19187894,-1.54818361,,,0,PROU,1
PROU2,"Pont Rousseau - Martyrs",,47.19176990,-1.54863946,,,0,PROU,1
PROU3,"Pont Rousseau - Martyrs",,47.19197020,-1.54761415,,,0,PROU,1
PROU5,"Pont Rousseau - Martyrs",,47.19239594,-1.54754198,,,0,PROU,1
PRRI1,"Perrières",,47.30985032,-1.55149323,,,0,PRRI,1
PRRI2,"Perrières",,47.30940509,-1.55211762,,,0,PRRI,1
PRSS1,"Pressoir",,47.12400969,-1.64014499,,,0,PRSS,1
PRSS2,"Pressoir",,47.12398375,-1.63987913,,,0,PRSS,2
PRTE1,"Portereau",,47.16823993,-1.50158784,,,0,PRTE,1
PRTE2,"Portereau",,47.16809686,-1.50077330,,,0,PRTE,1
PRTE3,"Portereau",,47.16730696,-1.50144966,,,0,PRTE,2
PRUT1,"Proutière",,47.19828668,-1.78004584,,,0,PRUT,2
PRUT2,"Proutière",,47.19777665,-1.78060531,,,0,PRUT,2
PRZE1,"Porte de Rezé",,47.15713837,-1.54075051,,,0,PRZE,1
PRZE2,"Porte de Rezé",,47.15726522,-1.54094192,,,0,PRZE,1
PSAU1,"Porte de Sautron",,47.25118743,-1.61982001,,,0,PSAU,1
PSAU2,"Porte de Sautron",,47.25073898,-1.61874049,,,0,PSAU,1
PSCE1,"Plaisance",,47.24031338,-1.59144863,,,0,PSCE,1
PSCE2,"Plaisance",,47.24006384,-1.59110628,,,0,PSCE,1
PSEV1,"Parc de la Sèvre",,47.16436269,-1.47920508,,,0,PSEV,2
PSEV2,"Parc de la Sèvre",,47.16477442,-1.48039651,,,0,PSEV,2
PSIN1,"Pasteur",,47.20099227,-1.67858080,,,0,PSIN,2
PSIN2,"Pasteur",,47.20096923,-1.67880243,,,0,PSIN,2
PSME1,"Place St-Méen",,47.31925289,-1.34738216,,,0,PSME,2
PSME2,"Place St-Méen",,47.31904187,-1.34722193,,,0,PSME,2
PSOR1,"Prières",,47.15009986,-1.52614347,,,0,PSOR,1
PSOR2,"Prières",,47.15038453,-1.52638315,,,0,PSOR,1
PSPO1,"Parc des Sports",,47.26047695,-1.44901618,,,0,PSPO,1
PSPO2,"Parc des Sports",,47.25989647,-1.45023843,,,0,PSPO,1
PSPO3,"Parc des sports",,47.26096587,-1.45050072,,,0,PSPO,2
PSUD1,"Pôle sud",,47.18884577,-1.46983415,,,0,PSUD,2
PSUD2,"Pôle sud",,47.18876636,-1.46967525,,,0,PSUD,2
PTBO1,"Petit Bois",,47.18569485,-1.67736860,,,0,PTBO,1
PTBO2,"Petit Bois",,47.18542438,-1.67840927,,,0,PTBO,1
PTCH1,"Patache",,47.27093225,-1.61916709,,,0,PTCH,2
PTCH2,"Patache",,47.27123985,-1.61960008,,,0,PTCH,2
PTEC1,"Polytech",,47.28082257,-1.51354279,,,0,PTEC,1
PTEC2,"Polytech",,47.28070746,-1.51386139,,,0,PTEC,1
PTGO1,"Poitou",,47.20923653,-1.46970530,,,0,PTGO,2
PTGO2,"Poitou",,47.20977850,-1.46916628,,,0,PTGO,2
PTIS1,"Plessis Tison",,47.23663750,-1.53345172,,,0,PTIS,1
PTIS2,"Plessis Tison",,47.23656085,-1.53361544,,,0,PTIS,1
PTL98,"CES Petite Lande",,47.17777271,-1.55010312,,,0,PTLA,1
PTNE1,"Platanes",,47.24554917,-1.52464677,,,0,PTNE,1
PTNE2,"Platanes",,47.24527730,-1.52512707,,,0,PTNE,1
PTON1,"Portillon",,47.14970003,-1.46860248,,,0,PTON,2
PTON2,"Portillon",,47.14928191,-1.46904540,,,0,PTON,2
PTON3,"Portillon",,47.14917490,-1.46797771,,,0,PTON,2
PTPS1,"Printemps",,47.18847022,-1.50026395,,,0,PTPS,2
PTPS2,"Printemps",,47.18859730,-1.50036950,,,0,PTPS,2
PTQQ1,"Portricq",,47.26523432,-1.52171587,,,0,PTQQ,1
PTQQ2,"Portricq",,47.26510341,-1.52124070,,,0,PTQQ,1
PTRE1,"Portereau",,47.19208486,-1.47583959,,,0,PTRE,1
PTRE2,"Portereau",,47.19322462,-1.47729488,,,0,PTRE,1
